district,fips,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd,vs
Lawrence,46081,1.0,2022.0,-5.606401664229498,-0.18090656980231662,5.244588524624864,0.0,18.071269820966315,0.551087932024685,3.811618360692506
Union,46127,1.0,2022.0,-14.003104766787782,-8.40428581834418,-2.8054668699005805,0.0,26.067509489263387,0.27924824444112206,5.934136698364719
Clay,46027,1.0,2022.0,-14.188120810983488,-8.623852796218335,-3.0595847814531814,0.0,25.383900897309495,0.27582000774088733,5.5785325244970245
Grant,46051,1.0,2022.0,-14.3182474259835,-8.234769807696127,-2.151292189408754,0.0,19.180753400837308,0.3060139174946349,3.4742643080129545
Roberts,46109,1.0,2022.0,-14.357256563726565,-7.928852568328955,-1.5004485729313466,0.0,15.940938958585495,0.32806135893204835,2.8113393240264872
Marshall,46091,1.0,2022.0,-13.049887966992129,-7.495647578470963,-1.9414071899498022,0.0,15.08785790755693,0.3300669280279123,3.313397537535606
Day,46037,1.0,2022.0,-12.822076274712773,-7.469443346523452,-2.116810418334145,0.0,17.437675469120965,0.31934171149984436,2.7148187800220986
Deuel,46039,1.0,2022.0,-13.441001956165985,-7.894006276299978,-2.3470105964340036,0.0,21.156470128677746,0.29860691553354907,3.6342535465331625
Hamlin,46057,1.0,2022.0,-13.739763433885388,-7.975820399333175,-2.211877364780983,0.0,22.69497394541266,0.2948179222892274,3.6467045056983416
Clark,46025,1.0,2022.0,-13.099586177869261,-7.310629254919568,-1.5216723319699026,0.0,23.993067838008553,0.31151650371068784,3.06352205600993
McPherson,46089,1.0,2022.0,-11.059535102580707,-5.719831653366157,-0.3801282041516529,0.0,15.930001142200837,0.37086432350481313,3.06243135686104
Spink,46115,1.0,2022.0,-12.914141269085677,-7.251713624399239,-1.5892859797127858,0.0,25.98491851010104,0.30752295464704105,2.1764016306185776
Faulk,46049,1.0,2022.0,-9.85644368972055,-4.301463877180236,1.2535159353600691,0.0,19.558603318840373,0.4054119247311591,2.34537224960686
Hand,46059,1.0,2022.0,-12.185467059180077,-5.9321612727765025,0.3211445136270638,0.0,24.05916657919533,0.35227769668120434,2.788760458172749
Campbell,46021,1.0,2022.0,-10.06111606412824,-3.9343676183900698,2.1923808273480963,0.0,17.939495960665496,0.42928608971043825,3.0818976444971766
Walworth,46129,1.0,2022.0,-9.170149095306593,-3.1469432155855244,2.876262664135533,0.0,18.628486508365793,0.4492520672816643,3.052102082098601
Potter,46107,1.0,2022.0,-9.13643953991585,-3.167759940716681,2.8009196584824876,0.0,20.012341190382855,0.4423061423396314,2.9608040427104845
Hyde,46069,1.0,2022.0,-11.295479186836149,-4.9278102660315435,1.4398586547730357,0.0,22.71153599222997,0.3868830799752,2.612600483580149
Dewey,46041,1.0,2022.0,-8.704529100001619,-1.9310122731849362,4.842504553631706,0.0,19.834254465572087,0.49858203558019326,2.8745736531838553
Corson,46031,1.0,2022.0,-9.489530808975871,-1.9792537552328076,5.531023298510126,0.0,18.30042665041849,0.5221939879906056,3.0112301947499245
Fall River,46047,1.0,2022.0,-10.681816960926316,-3.2747068455832475,4.132403269759733,0.0,29.72670934740577,0.4293049246219237,2.792493005696626
Perkins,46105,1.0,2022.0,-9.963611505630126,-0.9330395755282074,8.097532354573591,0.0,19.952832251007838,0.5919842090682713,2.9425988058578483
Ziebach,46137,1.0,2022.0,-8.626125597302936,-1.003197537057414,6.619730523188048,0.0,20.18755279771949,0.5488286454564995,2.771628494519584
Haakon,46055,1.0,2022.0,-8.242417162201948,-0.8113894984676439,6.6196381652665455,0.0,20.681350112553297,0.5496045483583553,2.4233785849933054
Harding,46063,1.0,2022.0,-9.36366710090612,-0.4164932405644605,8.53068061977706,0.0,19.915405332603942,0.6098704466913356,2.960733149119148
Butte,46019,1.0,2022.0,-10.63327189141265,-1.0571322594653978,8.51900737248172,0.0,23.261148369794324,0.5857987419169659,2.6859521251370353
Todd,46121,1.0,2022.0,-7.336700172244933,-0.9293398315899165,5.4780205090650425,0.0,19.030820014989498,0.5292940530872793,3.194544679112496
Bennett,46007,1.0,2022.0,-9.296874605163428,-1.9346775316556353,5.427519541852111,0.0,22.17794849048824,0.49972905769871295,2.8882160794750424
Oglala Lakota,46102,1.0,2022.0,-10.373147296206533,-2.071730891205824,6.229685513794744,0.0,27.325526626740622,0.49495238862705565,2.7160648977865143
Jackson,46071,1.0,2022.0,-8.274199622663001,-0.9221016986588795,6.429996225345142,0.0,20.369491748716914,0.5442828212785943,2.457340958516916
Mellette,46095,1.0,2022.0,-7.507729569070265,-1.0648738779487792,5.377981813172671,0.0,17.447464258750973,0.5349770585695901,2.9996258314912514
Jones,46075,1.0,2022.0,-7.789921866299367,-1.3940107674839477,5.001900331331462,0.0,19.480520794957638,0.5126143061594293,2.6105107328595456
Lyman,46085,1.0,2022.0,-10.539645271225417,-3.743447223419151,3.0527508243870596,0.0,21.310754649681815,0.43649008447122806,2.883715439284381
Buffalo,46017,1.0,2022.0,-14.125108076779451,-6.408835095397242,1.3074378859849711,0.0,25.488950052324387,0.3599980838503322,3.2561787468158996
Tripp,46123,1.0,2022.0,-8.776531449930443,-2.369684392531922,4.037162664866534,0.0,19.237250723629046,0.4791919343697885,3.4600586370114335
Brule,46015,1.0,2022.0,-12.292623219883673,-5.483984721251244,1.3246537773811489,0.0,27.503734409405165,0.3624891715653799,3.4542550858743004
Gregory,46053,1.0,2022.0,-10.422519357198956,-3.666365823971222,3.089787709256477,0.0,20.3153469143301,0.43963512070380995,4.097938262532882
Charles Mix,46023,1.0,2022.0,-11.13862403151233,-4.470459565776257,2.197704899959762,0.0,22.91091910331784,0.4035698028585858,4.36553113552547
Douglas,46043,1.0,2022.0,-11.596820966414349,-5.0989976417760285,1.398825682862295,0.0,25.23460809926149,0.3738443109359514,4.102522191888607
Bon Homme,46009,1.0,2022.0,-12.057490029970538,-5.66470598503966,0.7280780598912108,0.0,21.04538674486171,0.3726766426931093,4.960455853818422
Hutchinson,46067,1.0,2022.0,-13.261830146624844,-6.853554097960121,-0.44527804929542875,0.0,23.145702573038324,0.33425521141867376,4.400275382662599
Miner,46097,1.0,2022.0,-14.609939168789863,-8.251230432693884,-1.892521696597908,0.0,26.286948767649267,0.2909297597236475,3.739358498485795
Sanborn,46111,1.0,2022.0,-14.750107134234298,-8.574951862358244,-2.399796590482209,0.0,27.37880354547757,0.27855468745199835,3.5413276969256344
Jerauld,46073,1.0,2022.0,-14.043372151123595,-7.312840966724908,-0.5823097823262274,0.0,25.96525709066069,0.31881163293104103,3.4209482473219164
Aurora,46003,1.0,2022.0,-13.044961991996534,-6.529533367884008,-0.01410474377151237,0.0,27.925350245722537,0.3281274396096054,3.49852017483891
Kingsbury,46077,1.0,2022.0,-14.160004166235504,-8.071124818050274,-1.982245469865046,0.0,25.745554498881155,0.2914059162847327,3.9030104189802457
Lake,46079,1.0,2022.0,-14.428593087956454,-7.807233062370295,-1.1858730367841488,0.0,24.278153576390203,0.3099732329346525,4.001391243410486
Moody,46101,1.0,2022.0,-14.822891631777859,-8.3584916549787,-1.8940916781795527,0.0,27.361329970129262,0.28583367269259324,3.9965990224170684
Codington,46029,2.0,2022.0,-11.841202332057197,-5.043562701578174,1.7540769289008298,0.0,33.532896953392395,0.3429517211200583,4.78409590894961
Brown,46013,2.0,2022.0,-10.36144234753294,-5.009705802378818,0.34203074277530143,0.0,25.407105874219948,0.3579298620143368,5.69613157715635
Edmunds,46045,2.0,2022.0,-7.854964634076693,-2.6219626237750577,2.6110393865265498,0.0,29.973169191936723,0.3990478610901146,4.186545040235758
Sully,46119,2.0,2022.0,-7.786907158900016,-1.0376156369970648,5.71167588490586,0.0,35.047228865396214,0.4544451079897368,4.152457847677429
Hughes,46065,2.0,2022.0,-8.6680767463993,-1.153336624183961,6.36140349803138,0.0,34.584762218012074,0.47490382757779964,3.293473275072839
Stanley,46117,2.0,2022.0,-7.424538418116654,-0.09445746763258629,7.235623482851402,0.0,35.39767308386712,0.49752406847825337,3.7800209672982885
Davison,46035,2.0,2022.0,-13.28705989485862,-6.069104310737457,1.1488512733837093,0.0,41.005341195939806,0.305698481185959,2.9489285162346883
Hanson,46061,2.0,2022.0,-12.79004306409014,-6.410375104065115,-0.030707144040090582,0.0,37.87478070489404,0.2926575697398506,3.1592538461221453
Beadle,46005,2.0,2022.0,-12.175778050669775,-5.578593818358193,1.0185904139533468,0.0,39.29481309420671,0.3121479962298005,3.1252598037656902
Brookings,46011,2.0,2022.0,-12.249251949880145,-5.584634775923889,1.0799823980323375,0.0,33.434611304128,0.32925859915834693,4.231612253133976
McCook,46087,2.0,2022.0,-12.61169588429332,-6.77279739407899,-0.9338989038646573,0.0,36.16938428893961,0.28250581649558343,3.6919043610864244
Minnehaha,46099,2.0,2022.0,-12.827913943117952,-7.207202904792841,-1.586491866467774,0.0,35.357870860144786,0.27178918878113556,3.916108163448318
Lincoln,46083,2.0,2022.0,-12.11626227827811,-7.176724808410923,-2.2371873385437517,0.0,34.48487172743191,0.2702422413068949,2.8152758296038916
Turner,46125,2.0,2022.0,-12.226854340564199,-6.785612687284921,-1.3443710340056512,0.0,37.980508377027085,0.27215105008572,3.257817425407339
Yankton,46135,2.0,2022.0,-12.693115112087263,-6.456127135496719,-0.21913915890617505,0.0,34.73749781113486,0.3019652719144192,2.9205832668637326
Custer,46033,2.0,2022.0,-6.246314765764883,0.05730687233840085,6.360928510441619,0.0,32.26281766148262,0.4951403590555626,5.30535915513327
Meade,46093,2.0,2022.0,-9.41721225808542,-0.2334094189366837,8.950393420212082,0.0,39.69815118975637,0.5274739853219169,4.270281309301656
Pennington,46103,2.0,2022.0,-7.410481800554978,0.5000937853807373,8.410669371316308,0.0,35.09634227698149,0.5349458843995741,5.03050801648402
Lawrence,46081,2.0,2022.0,-5.24642592666311,1.416253994652257,8.078933915967628,0.0,29.453881582290318,0.5678468318482656,6.730001776092433
Union,46127,2.0,2022.0,-11.902155375745936,-6.995230095496883,-2.088304815247834,0.0,32.89283359528174,0.27805600017439075,3.0109943057517445
Clay,46027,2.0,2022.0,-12.14991963966828,-6.784851543921778,-1.419783448175269,0.0,33.97597287003922,0.2849968506036633,2.8212381689416595
Grant,46051,2.0,2022.0,-12.132995247062713,-4.493577544659816,3.145840157743081,0.0,29.16056721627616,0.3946488757282414,5.113295881042766
Roberts,46109,2.0,2022.0,-11.90999863813797,-4.512098183855647,2.8858022704266295,0.0,24.2921572701179,0.40835750812851795,4.688079592551285
Marshall,46091,2.0,2022.0,-10.221151719756747,-4.016636906733706,2.1878779062893354,0.022324963963720856,22.70667454077581,0.40632148556375675,4.847051010238046
Day,46037,2.0,2022.0,-10.569903027374428,-3.999856054280832,2.5701909188127536,0.0,27.944864902580257,0.3893911548837686,5.063530268170613
Deuel,46039,2.0,2022.0,-10.47262103913689,-4.136641006589187,2.1993390259585097,0.0,29.622657213406615,0.37417343506658657,4.776548775259134
Hamlin,46057,2.0,2022.0,-12.363619690584311,-5.620373452757848,1.122872785068605,0.0,34.7493207921596,0.322964015509657,4.912635977113743
Clark,46025,2.0,2022.0,-10.9082244076377,-4.155100293549346,2.59802382053897,0.0,32.270530915336835,0.3763177167213288,4.318891602737177
McPherson,46089,2.0,2022.0,-8.24917416176576,-3.4514395668959597,1.3462950279738102,0.0,30.178071125899205,0.36515029070896077,4.584593448925565
Spink,46115,2.0,2022.0,-10.254183505223274,-4.257615055397546,1.738953394428136,0.0,29.35500670106865,0.3753883560545071,3.017151746066639
Faulk,46049,2.0,2022.0,-7.22225407557017,-1.7908541427888685,3.6405457899924327,0.0,28.85691475399053,0.4350963378520691,3.955890984416157
Hand,46059,2.0,2022.0,-10.586554704024271,-3.613089953600018,3.3603747968241837,0.0,35.862665721180754,0.3827207668678105,3.7259207167188593
Campbell,46021,2.0,2022.0,-7.9559665403217625,-2.570561589669103,2.8148433609835544,0.0,32.42828696137939,0.3905028219322062,4.507256782593953
Walworth,46129,2.0,2022.0,-7.035093540126155,-2.060941023519833,2.913211493086493,0.0,33.26133329736729,0.39399832814420377,4.652753336972141
Potter,46107,2.0,2022.0,-7.184808779002408,-1.4416683987879118,4.301471981426586,0.0,34.28751446173801,0.4221747155664753,4.576755542506909
Hyde,46069,2.0,2022.0,-9.855567501525606,-2.741145195037862,4.373277111449861,0.0,35.4968263615484,0.4110648655949425,3.7991316443371317
Dewey,46041,2.0,2022.0,-7.44429373087898,-1.0488024440527426,5.3466888427734585,0.0,34.71254692093401,0.44454781668168547,4.534428675985861
Corson,46031,2.0,2022.0,-7.718885478810673,-0.8844402064039162,5.950005066002715,0.005504140364665885,33.09978089142726,0.47154362778994735,4.635706565357341
Fall River,46047,2.0,2022.0,-8.91477224787157,-1.8240745063166737,5.266623235238134,0.0,39.942344484485815,0.4163743497582093,4.780917858991828
Perkins,46105,2.0,2022.0,-8.948997914018674,0.05082996451651849,9.05065784305158,0.0,37.691543653196035,0.5400865785077684,4.851158990314787
Ziebach,46137,2.0,2022.0,-7.855713458853582,-0.3539667318415981,7.147779995170327,0.0,36.612922023999595,0.48364654308021393,4.543239482431727
Haakon,46055,2.0,2022.0,-6.746736776143062,0.7462712184087074,8.23927921296037,0.0,37.02786466492584,0.5190112161752006,4.63523845423267
Harding,46063,2.0,2022.0,-8.064242508217275,0.49959529355515475,9.063433095327435,0.0,36.15466237117968,0.5488205613758147,5.127769677374305
Butte,46019,2.0,2022.0,-9.945810968859828,-0.4144257638968448,9.11695944106601,0.0,40.61872966232686,0.5256425292124228,4.901857057465228
Todd,46121,2.0,2022.0,-5.297266744978152,1.0744109426354307,7.446088630248958,0.0,30.870958610035625,0.5348808844439137,4.434843911981931
Bennett,46007,2.0,2022.0,-5.557496911622297,0.18044372052863958,5.918384352679558,0.0,32.54789653830249,0.4797442316229476,4.9079245669477345
Oglala Lakota,46102,2.0,2022.0,-7.113041164162003,-0.10326931146109808,6.906502541239677,0.0,38.772273216920084,0.46767587790207404,5.502412436748716
Jackson,46071,2.0,2022.0,-5.9549976881126865,0.7623063337873206,7.4796103556872335,0.0,35.12054979681145,0.5079970662153636,5.102991650526703
Mellette,46095,2.0,2022.0,-5.8604022375898595,0.6540923413459049,7.168586920281635,0.0,31.611501745332117,0.5208169101466735,4.303025881470829
Jones,46075,2.0,2022.0,-6.896417518216495,0.059052448547837234,7.014522415312168,0.0,34.74443650644669,0.49501962566901636,4.292513653419614
Lyman,46085,2.0,2022.0,-10.359042555819592,-2.066806262447347,6.225430030924798,0.0,36.930835516825525,0.45608657249339907,3.1992412665567924
Buffalo,46017,2.0,2022.0,-13.844295421826518,-4.5291152913173445,4.786064839191825,0.0,44.67987589028069,0.38145368381020023,3.7095315588515256
Tripp,46123,2.0,2022.0,-7.334127233510873,-0.28444721523965,6.765232803031474,0.0,32.6489779901085,0.49799706100281377,3.67949850025065
Brule,46015,2.0,2022.0,-12.109057326794163,-3.855173180508811,4.398710965776502,0.0,43.97246146172948,0.37453977165520386,3.0646900224057885
Gregory,46053,2.0,2022.0,-8.697763806352706,-1.6696874019772463,5.358389002398178,0.0,34.38972064582816,0.44432924555404635,3.6458787539824895
Charles Mix,46023,2.0,2022.0,-9.888758693809034,-2.672388846766938,4.543981000275122,0.0,36.59705715437927,0.40958744411302894,3.4344027728693187
Douglas,46043,2.0,2022.0,-10.42286165755589,-3.338421795608056,3.7460180663397726,0.0,39.0297788146301,0.37675437091086145,3.3673476091220613
Bon Homme,46009,2.0,2022.0,-11.022238552982962,-4.239633264937039,2.5429720231088826,0.0,32.20306410474346,0.3765397324818504,3.248093948414026
Hutchinson,46067,2.0,2022.0,-11.666087998781505,-5.356231082355605,0.9536258340702765,0.0,34.98040675561003,0.32788704491218257,3.313041553460438
Miner,46097,2.0,2022.0,-13.421490416563554,-6.665791846773632,0.08990672301628845,0.0,38.28367636057598,0.2931189580209071,3.263373926012099
Sanborn,46111,2.0,2022.0,-14.429451629358747,-6.832866931319511,0.7637177667197141,0.0,43.41087659579207,0.2894336329909052,3.227927451945096
Jerauld,46073,2.0,2022.0,-13.451618457349053,-5.435680425006101,2.580257607336855,0.0,43.57762928279989,0.3293222540398618,3.7650613572764526
Aurora,46003,2.0,2022.0,-12.25022139891047,-4.8214736999967105,2.6072739989170097,0.0,43.115718199049546,0.3320506098166147,2.922530875091326
Kingsbury,46077,2.0,2022.0,-12.741334767314836,-5.921862783254996,0.8976092008048436,0.0,36.19087582319832,0.31633712909954925,4.374037005621449
Lake,46079,2.0,2022.0,-13.229236211689306,-6.409819475763291,0.40959726016270553,0.0,34.348401854969914,0.3124539640719192,3.482761431332197
Moody,46101,2.0,2022.0,-13.181285492393233,-6.8749623988485045,-0.5686393053037746,0.0,36.296872277560446,0.28723215741066277,3.791817886307926
Codington,46029,3.0,2022.0,-10.283762359124673,-4.0275595679193295,2.2286432232860065,0.0,58.51993837548167,0.2531986381344339,2.912764100640608
Brown,46013,3.0,2022.0,-10.17537382735571,-3.412362883147375,3.3506480610608986,0.0,42.12033885272038,0.35493282808359417,3.2437919404167346
Edmunds,46045,3.0,2022.0,-7.472296404041776,-1.1732749592812102,5.12574648547933,0.0,40.733986582465725,0.407863824577193,2.4319575017323998
Sully,46119,3.0,2022.0,-5.459787135623175,0.7084559517236634,6.876699039070484,0.0,42.643537620752674,0.45186702989642974,2.5962843287589865
Hughes,46065,3.0,2022.0,-6.075423790966296,0.48737602057168716,7.050175832109671,0.0,44.12083211999581,0.45046003351430064,2.2816161486589825
Stanley,46117,3.0,2022.0,-4.586034305783998,1.725872503590391,8.037779312964723,0.0,41.94122364586663,0.49157518569335906,2.5694128940794947
Davison,46035,3.0,2022.0,-11.98830160838305,-4.688993499033016,2.6103146103170216,0.0,67.53555511113198,0.23720822755530074,2.06555669328453
Hanson,46061,3.0,2022.0,-12.422710792321702,-5.582875967242615,1.256958857836466,0.0,67.43038508725263,0.21109594927464484,2.242359746224131
Beadle,46005,3.0,2022.0,-11.627617194505374,-4.499740809904158,2.628135574697005,0.0,62.52272989726797,0.2564553859674936,1.892725357572206
Brookings,46011,3.0,2022.0,-11.212441818206448,-6.0274517117742255,-0.8424616053420367,0.0,62.253887758362445,0.18823432778647356,3.1609072671119827
McCook,46087,3.0,2022.0,-12.644688448339911,-6.662992529204206,-0.6812966100684975,0.0,70.6614804921061,0.1670775718747725,3.136426321119672
Minnehaha,46099,3.0,2022.0,-12.307413740854765,-7.437576707839998,-2.5677396748252685,0.0,73.63034885935095,0.12815366275820353,3.767307416430783
Lincoln,46083,3.0,2022.0,-11.200414149727365,-6.687074849159738,-2.1737355485921066,0.0,63.68290235324125,0.17092138921110753,3.11417736671178
Turner,46125,3.0,2022.0,-11.721435805275764,-6.172109398610438,-0.6227829919451203,0.0,63.68643790458265,0.19312620128355318,2.97030685576514
Yankton,46135,3.0,2022.0,-11.653215257843343,-5.393601667042383,0.8660119237585797,0.0,58.64833696064732,0.23516384711553762,2.751402496994337
Custer,46033,3.0,2022.0,-5.83123245458275,0.5654785212502978,6.96218949708328,0.023127247887585217,39.5417483747663,0.46885912180679956,5.351971709293811
Meade,46093,3.0,2022.0,-6.318864410270542,1.6770979679084554,9.673060346087393,0.0,40.85852263015012,0.546334526632561,2.95009843238683
Pennington,46103,3.0,2022.0,-6.372571904066941,1.136193236450129,8.644958376967056,0.0,43.216826161542805,0.49688644069964255,4.53437022675624
Lawrence,46081,3.0,2022.0,-5.918743403131043,1.3368473589309544,8.59243812099295,0.0,37.27673704886124,0.5333368225618017,5.462788072489271
Union,46127,3.0,2022.0,-11.076143371791709,-6.086757844299229,-1.097372316806748,0.0,63.98608002550913,0.18235475484572727,3.8520896272178584
Clay,46027,3.0,2022.0,-11.403058963424641,-5.593850233056657,0.21535849731132686,0.0,62.29161612657463,0.2091521896821237,3.2611349960424434
Grant,46051,3.0,2022.0,-7.701090061887797,-1.9722135112143788,3.7566630394590375,0.0,45.408836606353766,0.3480855426893092,3.221037312656433
Roberts,46109,3.0,2022.0,-7.89468141707974,-2.0334485731368113,3.8277842708060925,0.0,40.26645279931998,0.37493447591686324,2.7035967597516004
Marshall,46091,3.0,2022.0,-9.078501960415084,-3.1928314739060344,2.6928390126030144,0.0,40.713382076086184,0.3434205270801036,3.2251756044118536
Day,46037,3.0,2022.0,-10.213126972229645,-3.573890821903254,3.0653453284231267,0.0,50.74688223985265,0.3050507020749263,2.8170961554235765
Deuel,46039,3.0,2022.0,-8.8090048646911,-3.137108796258566,2.5347872721739706,0.0,52.30275481531415,0.28628109483585673,3.135069379613053
Hamlin,46057,3.0,2022.0,-11.753810701731453,-5.711819638680671,0.3301714243701087,0.0,64.9972395678574,0.19539232116465338,3.237791808372444
Clark,46025,3.0,2022.0,-9.576000070405176,-3.853497125664234,1.8690058190766756,0.0,52.647060015229314,0.2765124306584498,2.526074142350304
McPherson,46089,3.0,2022.0,-7.530677824754557,-1.2725500289087492,4.985577766937038,0.010540716518293372,39.73874073123551,0.406207109754523,2.770730075553568
Spink,46115,3.0,2022.0,-9.922305406282565,-3.546232438504798,2.8298405292729303,0.0,45.828515535644854,0.33064726685672124,1.737729516626865
Faulk,46049,3.0,2022.0,-6.7575520766065225,-0.9428065531257122,4.8719389703550995,0.0,41.20559922256269,0.40305164437135804,2.217190728471891
Hand,46059,3.0,2022.0,-9.39656141102447,-2.532262447739347,4.332036515545727,0.0,52.30610223451214,0.33369563001249664,2.161390895358972
Campbell,46021,3.0,2022.0,-6.780608933745699,-0.39298229343306,5.994644346879579,0.0,40.20112318359228,0.43437176123893145,2.7303697410628747
Walworth,46129,3.0,2022.0,-5.693973915899847,-0.018322025067784402,5.657329865764277,0.0,41.10673850594456,0.4245666084728987,2.728324495519969
Potter,46107,3.0,2022.0,-5.4452825832575575,0.39838438109016877,6.242051345437895,0.0,42.261298894716305,0.43560004971596,2.6586779898058692
Hyde,46069,3.0,2022.0,-8.25981363203747,-1.4920055032619062,5.275802625513652,0.0,48.37991089267968,0.37569158729402646,2.458214370615397
Dewey,46041,3.0,2022.0,-4.9974407569332255,1.1743692716977974,7.346179300328785,0.0,39.50708149736978,0.48300730393015834,2.7440159741093195
Corson,46031,3.0,2022.0,-5.646712069683403,1.1856687303499844,8.018049530383248,0.016418610777652068,37.899115546421356,0.5129322000117386,2.7102496680488835
Fall River,46047,3.0,2022.0,-6.966439184212356,0.09326608710992781,7.152971358432111,0.07186352505195112,45.310899357425875,0.4411992308683493,4.634987289101677
Perkins,46105,3.0,2022.0,-6.071012128220927,1.679028657883124,9.429069443987053,0.011720416453786672,39.51303427686568,0.5462027745606322,3.1907674572864018
Ziebach,46137,3.0,2022.0,-4.93101680221717,1.7393171671254275,8.409651136467986,0.0,39.10330936433265,0.5162772124157431,2.910856656856044
Haakon,46055,3.0,2022.0,-4.9423645146198965,1.9433325665692656,8.829029647758343,0.0,43.80837768408398,0.500406401624658,3.2356649992989355
Harding,46063,3.0,2022.0,-5.822835803435556,1.6165131480806947,9.055862099596805,0.0,38.52150916107597,0.5370698837448564,3.505245600887934
Butte,46019,3.0,2022.0,-6.851876467368913,1.3817172712407442,9.615311009850284,0.0,40.185779728112394,0.5445804893885627,3.1831045060726706
Todd,46121,3.0,2022.0,-4.869904844129917,1.4452396847193871,7.760384213568647,0.0,48.666996007285725,0.4341898235228898,4.092555796878877
Bennett,46007,3.0,2022.0,-4.660815614919458,1.4493212088765726,7.559458032672577,4.7918538484576216E-4,48.48784967547965,0.4296499896438647,4.608289891597432
Oglala Lakota,46102,3.0,2022.0,-6.073598759417347,1.0828581880278498,8.239315135472918,0.2132650435777333,49.09309248442198,0.44921911799864994,5.3751403369762025
Jackson,46071,3.0,2022.0,-5.044785408741824,1.6521105692340936,8.34900654720992,0.002470537812562342,47.06320247254978,0.4633590709231454,3.929994694352176
Mellette,46095,3.0,2022.0,-4.3728094050134585,1.7606343677825742,7.894078140578571,0.0,45.5814344121434,0.4604724112537621,3.5552827012492383
Jones,46075,3.0,2022.0,-3.8074920806410573,2.0744555228002857,7.956403126241611,0.0,42.389796124217916,0.487105397252477,3.013498994254594
Lyman,46085,3.0,2022.0,-7.083873843041094,-0.17269533561269332,6.738483171815622,0.0,50.58021623326594,0.40548604053995324,2.464906352434971
Buffalo,46017,3.0,2022.0,-11.589362035627625,-3.544592414517547,4.500177206592524,0.0,63.756554620477665,0.28640482991731114,2.635999614370886
Tripp,46123,3.0,2022.0,-5.769959906524939,0.7869346672349188,7.343829240994691,0.0,48.77356167370969,0.4244299090494157,3.2983958932975863
Brule,46015,3.0,2022.0,-9.156277198990692,-1.9623836138025457,5.231509971385579,0.0,60.988891860827124,0.3160509977606835,2.5132846341287007
Gregory,46053,3.0,2022.0,-6.465554173195244,0.0019051534700627651,6.469364480135353,0.0,54.48702358758629,0.36985056647670345,3.4190215753076334
Charles Mix,46023,3.0,2022.0,-7.932085879402738,-1.2594677464920305,5.413150386418655,0.0,57.686530409886444,0.33060901642734725,3.3215675697451554
Douglas,46043,3.0,2022.0,-8.800670810846356,-2.0810989234418282,4.638472963962699,0.0,60.78407690222048,0.2980552404711446,3.0794301809955207
