district,fips,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd,vs
Union,46127,51,2023,-11.61187307,-2.548246474,6.515380127,0,72.6997567,0.227109893,5.917096569
Clay,46027,51,2023,-12.18124477,-2.877001364,6.427242044,0,71.21715716,0.243990828,5.741427395
Grant,46051,51,2023,-18.41458977,-8.521148949,1.372291873,0,77.49064157,0.07304675,8.266098168
Roberts,46109,51,2023,-19.57726507,-9.191651962,1.193961146,0.003450487,77.46745607,0.067078708,7.318893534
Marshall,46091,51,2023,-21.94142208,-11.11232231,-0.283222554,0.001034509,81.80787646,0.011940024,7.207959334
Day,46037,51,2023,-19.97328091,-9.488940774,0.995399365,0,78.15748686,0.052817096,7.510886229
Deuel,46039,51,2023,-17.9385306,-8.457791602,1.022947391,0,77.21742888,0.07307499,8.019958482
Hamlin,46057,51,2023,-18.72894995,-8.588502817,1.551944319,0,75.18194259,0.09227482,8.526544563
Clark,46025,51,2023,-18.97346554,-8.661527595,1.650410355,0,76.82569428,0.083329262,7.699614431
McPherson,46089,51,2023,-19.62008025,-9.705892997,0.208294253,0,76.02638232,0.090992855,6.70692675
Spink,46115,51,2023,-18.00689901,-7.476851296,3.053196421,0,74.99108739,0.128035255,6.177471247
Faulk,46049,51,2023,-16.33805728,-6.282174556,3.77370817,0,70.46630803,0.199146049,6.451645182
Hand,46059,51,2023,-14.92165553,-5.03192165,4.857812229,0.174613505,69.24358764,0.232332895,6.566822082
Campbell,46021,51,2023,-17.12385176,-7.793133463,1.537584831,0,71.91865292,0.162667806,6.763966118
Walworth,46129,51,2023,-15.25935562,-6.294853862,2.669647892,0,70.15915402,0.203749846,6.884575284
Potter,46107,51,2023,-14.58674733,-5.193779019,4.199189294,0.016580338,67.56297531,0.25340523,6.483053733
Hyde,46069,51,2023,-14.04996869,-4.331923086,5.386122518,0,68.15295073,0.263873967,5.909253428
Dewey,46041,51,2023,-12.57592974,-4.208997022,4.157935691,0.550401943,64.11735966,0.281882631,6.118810329
Corson,46031,51,2023,-13.27424535,-5.758826717,1.756591919,0.55283145,66.87644831,0.216792228,6.198494579
Fall River,46047,51,2023,-4.327303986,0.721122757,5.7695495,0.13425416,42.39994733,0.419254967,3.325572453
Perkins,46105,51,2023,-10.88943874,-4.130070211,2.629298322,0.666858128,57.89419108,0.26584725,5.813539907
Ziebach,46137,51,2023,-10.31503151,-3.017296418,4.280438679,0.297064293,55.2604166,0.314983576,5.630714462
Haakon,46055,51,2023,-8.205453807,-0.78376325,6.637927307,0,49.38738955,0.40081332,5.134368863
Harding,46063,51,2023,-8.905559611,-3.662026452,1.581506708,1.830560975,58.28472545,0.23937051,5.560319706
Butte,46019,51,2023,-7.527225264,-2.128008104,3.271209056,0.469693273,55.63808175,0.281621207,5.043909187
Todd,46121,51,2023,-6.249633282,0.061994369,6.37362202,0.040350577,47.39704061,0.403392214,5.090402756
Bennett,46007,51,2023,-5.125701762,0.776650619,6.679003,0.806013778,44.18616857,0.427630824,4.500187654
Oglala Lakota,46102,51,2023,-4.09393928,1.268775834,6.631490948,0.124246396,41.25331031,0.448920497,3.985437253
Jackson,46071,51,2023,-5.69381789,0.760081884,7.213981659,0.076485731,43.67013145,0.448063313,4.716353746
Mellette,46095,51,2023,-7.246949255,-0.203108406,6.840732444,0,48.37336716,0.412559049,5.519724016
Jones,46075,51,2023,-9.766518946,-1.439533596,6.887451753,0.119278096,54.85306645,0.385538537,5.30634258
Lyman,46085,51,2023,-11.39717547,-2.569300981,6.258573507,0.187489883,65.49331624,0.318904715,5.31788984
Buffalo,46017,51,2023,-13.42723027,-3.774577813,5.87807464,0,67.44812016,0.277684644,6.232445648
Tripp,46123,51,2023,-8.52180065,-1.423206707,5.675387236,0,55.00139954,0.348897656,5.509145173
Brule,46015,51,2023,-12.05679066,-3.092554617,5.871681428,0,68.74805153,0.275678812,5.536648732
Gregory,46053,51,2023,-9.352667997,-1.767641575,5.817384846,0,61.72652127,0.323200936,5.933331824
Charles Mix,46023,51,2023,-10.36448744,-1.935713392,6.49306066,0,67.67581382,0.310985418,5.888586124
Douglas,46043,51,2023,-10.94144264,-2.385834467,6.169773705,0,69.04890231,0.284030615,5.940496858
Bon Homme,46009,51,2023,-11.65942858,-2.645860183,6.367708218,0,69.25844355,0.275491092,5.770795475
Hutchinson,46067,51,2023,-13.45150175,-3.954476339,5.54254907,0,71.17567302,0.22310074,6.05249142
Miner,46097,51,2023,-16.17936181,-6.266625867,3.646110077,0,74.4542125,0.141872512,6.349163622
Sanborn,46111,51,2023,-14.85582443,-4.927076353,5.001671719,0,71.55443005,0.203178135,6.332126837
Jerauld,46073,51,2023,-14.00448459,-4.330249977,5.343984639,0,69.78047696,0.234804503,6.52685052
Aurora,46003,51,2023,-13.0214508,-3.756701831,5.508047143,0,70.20832913,0.241415406,5.52188678
Kingsbury,46077,51,2023,-17.3242301,-7.289156897,2.745916308,0,74.78145351,0.120792781,7.825517922
Lake,46079,51,2023,-17.3852271,-7.495931651,2.393363801,0,75.55565997,0.109582623,6.937632809
Moody,46101,51,2023,-17.83172705,-7.876009352,2.07970835,0,76.58266771,0.092087647,7.263037147
Codington,46029,52,2023,-18.10492498,-15.56930886,-13.03369274,6.235327288,98.98818682,0,5.674086049
Brown,46013,52,2023,-20.66588221,-16.42738575,-12.18888929,5.804983868,99.43636362,0,5.035801969
Edmunds,46045,52,2023,-20.89577671,-16.65446514,-12.41315357,4.593840405,99.40528003,0,5.783632478
Sully,46119,52,2023,-19.09952036,-13.21650336,-7.333486361,4.832510476,85.68060251,0.019010439,7.236504245
Hughes,46065,52,2023,-18.07658218,-11.73455263,-5.392523078,4.570298486,81.78525173,0.043991966,6.86514699
Stanley,46117,52,2023,-18.20686331,-9.981325011,-1.755786717,4.688922104,74.91659388,0.098559303,7.125802258
Davison,46035,52,2023,-14.0820149,-9.377887436,-4.673759973,5.575927821,85.73612365,0.043628551,6.009624575
Hanson,46061,52,2023,-14.65262265,-10.27121079,-5.889798929,6.338948475,88.25989821,0.025903725,5.994097922
Beadle,46005,52,2023,-16.04082057,-12.4458754,-8.850930233,5.34367173,93.4339488,0.001460261,5.7376699
Brookings,46011,52,2023,-16.63928567,-14.40727611,-12.17526655,10.26287781,97.14111684,0.001620919,6.05456509
McCook,46087,52,2023,-15.5324757,-12.10772975,-8.682983797,11.83310077,93.51931297,0.011069082,6.254776218
Minnehaha,46099,52,2023,-15.390566,-11.79890455,-8.207243107,9.81848359,90.30816954,0.017665887,6.134675435
Lincoln,46083,52,2023,-13.66416228,-9.171146092,-4.678129905,5.256676774,82.65214343,0.074536027,5.754717515
Turner,46125,52,2023,-13.59316221,-9.305636269,-5.018110325,9.735561062,82.64612797,0.07151888,6.147608243
Yankton,46135,52,2023,-12.14079664,-7.168427828,-2.196059013,4.508704347,69.15485575,0.146455032,5.977506693
Custer,46033,52,2023,-19.08838413,-5.531121395,8.026141344,6.063212765,63.35819273,0.322216027,6.687695291
Meade,46093,52,2023,-20.39945448,-9.305519669,1.788415145,4.099135401,70.50844944,0.165563116,5.990352506
Pennington,46103,52,2023,-19.23089817,-5.868740956,7.493416259,6.955340376,62.97459404,0.32383986,6.672842235
Lawrence,46081,52,2023,-22.30092226,-8.44877329,5.40337568,10.80802492,66.26596952,0.208940293,6.595900261
Union,46127,52,2023,-11.40208719,-6.418036569,-1.433985947,0.275273065,67.89198735,0.164347469,5.707855913
Clay,46027,52,2023,-11.65834709,-6.518501006,-1.37865492,0.73449126,67.65045829,0.165605617,5.72067059
Grant,46051,52,2023,-17.93483514,-15.50129475,-13.06775435,5.534276358,98.84988951,0,5.318335351
Roberts,46109,52,2023,-19.59747003,-16.55697663,-13.51648323,4.223700552,98.80990864,0,4.641175401
Marshall,46091,52,2023,-21.51748823,-17.68014168,-13.84279514,4.553577361,99.96518813,0,4.733901252
Day,46037,52,2023,-19.47115,-16.21071744,-12.95028488,5.700712355,98.92443966,0,5.160331031
Deuel,46039,52,2023,-16.9293571,-15.1326293,-13.33590149,9.929387811,99.35987177,0,5.401657125
Hamlin,46057,52,2023,-17.14323533,-14.91109883,-12.67896233,6.796066036,98.63104803,0,5.981787696
Clark,46025,52,2023,-18.13904929,-15.00768299,-11.87631668,6.918137201,99.39611746,0,5.645121406
McPherson,46089,52,2023,-22.08235804,-18.07921664,-14.07607524,3.360533819,99.70674459,0,5.602907325
Spink,46115,52,2023,-18.56848622,-14.49748185,-10.42647747,6.060567388,98.9974436,0,5.237420421
Faulk,46049,52,2023,-19.53225089,-15.25154925,-10.97084762,6.681687383,97.05370416,0,5.848343407
Hand,46059,52,2023,-17.60117957,-13.22204055,-8.84290153,6.182718998,91.82814715,0.002935749,6.143404079
Campbell,46021,52,2023,-22.16109557,-17.43504799,-12.70900042,2.453488565,96.25272928,0,6.084885809
Walworth,46129,52,2023,-20.95420435,-16.52327561,-12.09234687,2.586995308,96.90527775,0,6.573564641
Potter,46107,52,2023,-19.73639854,-15.23727586,-10.73815318,3.122499659,94.74243279,0,7.028962727
Hyde,46069,52,2023,-18.0769617,-13.33913245,-8.601303207,5.497523998,90.27166543,0.003552168,6.835575495
Dewey,46041,52,2023,-20.36039771,-14.72472129,-9.089044863,3.259531934,89.60894749,0.00322424,7.007605807
Corson,46031,52,2023,-21.81024704,-16.47497679,-11.13970654,3.339764749,92.13176239,0,6.350383355
Fall River,46047,52,2023,-17.56242078,-3.7332165,10.09598778,6.639529323,62.56073722,0.382927601,5.461511672
Perkins,46105,52,2023,-21.37490714,-14.50212117,-7.6293352,3.840931799,83.73224955,0.008399355,6.627098747
Ziebach,46137,52,2023,-20.33057003,-13.42083405,-6.511098065,4.500903755,84.14242345,0.020157132,7.002804774
Haakon,46055,52,2023,-18.27714066,-7.456022216,3.365096227,6.364634227,67.75902317,0.207662143,6.608147208
Harding,46063,52,2023,-20.85060514,-12.92003468,-4.989464219,2.310106618,79.28623672,0.03465533,6.344047209
Butte,46019,52,2023,-20.93950482,-9.664407695,1.610689435,3.744835654,70.25140746,0.136169758,5.587137931
Todd,46121,52,2023,-17.29728876,-5.483601617,6.330085522,6.111616931,66.42338093,0.259166139,6.569327037
Bennett,46007,52,2023,-17.98786573,-4.1346663,9.718533132,10.32923629,63.39611742,0.347172808,6.712215225
Oglala Lakota,46102,52,2023,-18.2501409,-4.016625937,10.21688902,7.186860347,62.11969712,0.388736627,6.304522211
Jackson,46071,52,2023,-17.89404588,-4.191786329,9.510473219,8.048411455,62.33511496,0.381120952,5.842354977
Mellette,46095,52,2023,-17.57905143,-5.41347803,6.752095374,6.361161785,64.88337385,0.295170095,6.642943397
Jones,46075,52,2023,-17.97693547,-7.79195569,2.393024092,6.694322048,69.34232446,0.179034892,6.592463071
Lyman,46085,52,2023,-17.77022874,-9.565730549,-1.36123236,5.521961989,75.40830017,0.101592097,6.695462697
Buffalo,46017,52,2023,-17.42508877,-11.91429555,-6.403502337,5.123072132,84.97390294,0.024218795,6.970988584
Tripp,46123,52,2023,-17.36990572,-7.003985179,3.361935364,4.375596786,68.38758721,0.204304251,6.622875321
Brule,46015,52,2023,-16.43541769,-9.708357068,-2.981296444,4.841992536,79.47701479,0.071140429,6.578480163
Gregory,46053,52,2023,-15.75797832,-7.140870412,1.4762375,4.17530406,71.01933285,0.168675229,6.960342741
Charles Mix,46023,52,2023,-14.08838026,-6.506179009,1.076022243,3.014229638,71.2664765,0.180083047,6.767328443
Douglas,46043,52,2023,-13.93626694,-7.13398685,-0.331706756,3.937064873,74.41111549,0.143344229,6.633469431
Bon Homme,46009,52,2023,-12.71949106,-6.291075788,0.137339483,4.268516299,69.72981997,0.183006482,6.265470733
Hutchinson,46067,52,2023,-13.59709541,-8.36534103,-3.133586654,7.356990947,78.86764094,0.099755104,6.260342141
Miner,46097,52,2023,-15.57357258,-12.25071029,-8.927847995,5.092785229,94.73566714,3.05E-04,5.881640278
Sanborn,46111,52,2023,-15.57267574,-11.23775624,-6.902836736,6.457372596,90.20915135,0.009421708,6.161362254
Jerauld,46073,52,2023,-16.62390488,-11.90862194,-7.193339005,6.507146929,89.56960043,0.006017504,6.731028692
Aurora,46003,52,2023,-15.81265699,-10.12037185,-4.428086713,5.178787084,83.91803352,0.042365396,6.000419499
Kingsbury,46077,52,2023,-16.43659481,-13.50427585,-10.5719569,6.497148794,96.69269143,1.51E-05,6.07744116
Lake,46079,52,2023,-16.22846379,-13.23620173,-10.24393968,8.279873484,94.93769348,4.42E-05,6.169209907
Moody,46101,52,2023,-16.78894374,-13.73764986,-10.68635598,7.005641441,95.84475725,1.22E-04,6.097078376
Codington,46029,53,2023,-19.15325961,-17.74564849,-16.33803737,8.538415465,100,0,9.486176305
Brown,46013,53,2023,-21.62015342,-20.04018303,-18.46021265,6.254031258,98.36581377,0.002110225,9.50160986
Edmunds,46045,53,2023,-22.42176042,-20.76617259,-19.11058476,6.778731289,95.08272328,0.005880409,8.40519602
Sully,46119,53,2023,-22.42639718,-20.00273389,-17.5790706,9.62979806,99.6084709,0,8.047062978
Hughes,46065,53,2023,-21.55558798,-19.25400182,-16.95241566,7.415536833,99.9813318,0,7.6338416
Stanley,46117,53,2023,-22.03049543,-19.56051717,-17.09053891,9.260366968,99.92448662,0,7.123716312
Davison,46035,53,2023,-19.90603431,-16.46612096,-13.02620761,9.460287862,100,0,7.933685981
Hanson,46061,53,2023,-20.76772213,-16.80951823,-12.85131433,11.4050032,100,0,8.166341796
Beadle,46005,53,2023,-19.81689146,-17.43190518,-15.04691891,11.94700642,100,0,8.097671401
Brookings,46011,53,2023,-17.28825208,-15.32495267,-13.36165325,12.94569199,99.59385987,0,9.302715991
McCook,46087,53,2023,-19.1832763,-15.79969894,-12.41612158,7.058611848,100,0,8.855233223
Minnehaha,46099,53,2023,-15.52822324,-13.25390707,-10.97959091,14.21789768,98.8392919,4.04E-06,9.543273572
Lincoln,46083,53,2023,-15.58173492,-12.51757461,-9.453414292,8.776399713,99.55158605,0,7.893187904
Turner,46125,53,2023,-17.50837498,-14.09293252,-10.67749006,9.163942978,100,0,8.423106227
Yankton,46135,53,2023,-19.16748904,-15.04239589,-10.91730274,6.350106859,100,0,8.097057134
Custer,46033,53,2023,-25.36734666,-21.93860776,-18.50986886,4.813771805,89.82920691,0.005919379,7.081674407
Meade,46093,53,2023,-24.76080578,-21.83156122,-18.90231667,7.208285449,97.82153509,2.19E-04,5.795399711
Pennington,46103,53,2023,-24.65648713,-21.73240715,-18.80832716,7.375693959,95.34537483,0.00317167,6.963376044
Lawrence,46081,53,2023,-27.82989995,-24.19088289,-20.55186583,7.508865841,86.63680167,0.007291957,6.073280381
Union,46127,53,2023,-15.9153146,-12.00624551,-8.09717642,5.412353196,96.64416916,0,7.883595648
Clay,46027,53,2023,-17.72690911,-13.59508622,-9.463263323,5.875351128,98.93404723,0,7.813694474
Grant,46051,53,2023,-18.07156222,-16.42874266,-14.7859231,9.006905416,99.50641563,2.77E-04,9.385971803
Roberts,46109,53,2023,-19.52088726,-17.79684977,-16.07281227,7.374383861,98.6635876,5.10E-04,8.69377228
Marshall,46091,53,2023,-21.7459286,-20.38516798,-19.02440736,7.181928009,99.95048407,0,9.25150067
Day,46037,53,2023,-20.6831195,-19.12870646,-17.57429343,8.777888122,99.99954431,0,9.216788268
Deuel,46039,53,2023,-17.42690592,-16.03534633,-14.64378674,15.20336892,99.51602494,1.73E-04,9.559063265
Hamlin,46057,53,2023,-18.7396947,-17.13681386,-15.53393302,7.82014277,100,0,9.993752967
Clark,46025,53,2023,-20.34530574,-18.41265012,-16.47999451,10.14583277,100,0,9.159714032
McPherson,46089,53,2023,-23.22881036,-21.69618824,-20.16356611,4.919262645,85.94179364,0.01562014,8.534549151
Spink,46115,53,2023,-20.67173494,-18.79914365,-16.92655237,9.110604116,100,0,8.050229565
Faulk,46049,53,2023,-21.3939242,-19.65197482,-17.91002545,7.320264523,99.84894433,0,8.389549689
Hand,46059,53,2023,-20.52728954,-18.58105475,-16.63481995,11.12253572,100,0,8.532606486
Campbell,46021,53,2023,-23.56121308,-21.65217083,-19.74312859,5.788056402,80.8690286,0.022290096,7.851233595
Walworth,46129,53,2023,-23.32722175,-21.24512092,-19.16302008,6.512828754,87.69943966,0.015575071,8.169700065
Potter,46107,53,2023,-22.83502036,-20.63293666,-18.43085295,5.807094447,96.80052564,0.002467465,8.248998776
Hyde,46069,53,2023,-21.18252129,-19.13132911,-17.08013692,8.191975176,100,0,8.32028123
Dewey,46041,53,2023,-22.91034175,-20.74693918,-18.5835366,7.795837889,89.82798351,0.012180139,7.701972157
Corson,46031,53,2023,-23.38323921,-21.52840685,-19.6735745,6.137806458,78.15389115,0.025427829,7.491294577
Fall River,46047,53,2023,-26.47998769,-22.12233471,-17.76468172,5.302022581,92.5597071,1.55E-04,6.471255949
Perkins,46105,53,2023,-23.37628112,-21.23683461,-19.0973881,5.365217969,82.8582702,0.018610536,6.614381304
Ziebach,46137,53,2023,-22.92136185,-20.97450697,-19.02765208,6.696472715,95.63168965,0.004142495,7.050063712
Haakon,46055,53,2023,-22.69436872,-20.17800417,-17.66163963,7.857688886,99.98040349,0,6.999237346
Harding,46063,53,2023,-23.72312756,-21.55074277,-19.37835798,5.571148791,83.77631956,0.016365095,5.800972841
Butte,46019,53,2023,-25.5375404,-22.29366897,-19.04979754,8.303121197,95.49207255,2.09E-04,5.24494953
Todd,46121,53,2023,-23.49619396,-20.42517155,-17.35414914,11.62112529,100,0,8.164102607
Bennett,46007,53,2023,-24.84658217,-21.33189293,-17.81720369,9.685430797,100,0,7.785784242
Oglala Lakota,46102,53,2023,-25.08736477,-21.39607611,-17.70478744,6.720782481,97.95102721,0,7.675876725
Jackson,46071,53,2023,-23.83134463,-20.60830978,-17.38527492,7.635556589,99.97777207,0,7.41302396
Mellette,46095,53,2023,-23.16667633,-20.12324867,-17.079821,9.920236755,99.99977062,0,8.061942596
Jones,46075,53,2023,-22.39389759,-19.73237135,-17.07084512,8.945553722,100,0,7.396905751
Lyman,46085,53,2023,-21.89983783,-19.26684253,-16.63384723,12.78685326,100,0,7.421831655
Buffalo,46017,53,2023,-20.82125112,-18.69213315,-16.56301519,8.879725078,100,0,8.36259697
Tripp,46123,53,2023,-22.98569501,-19.68415277,-16.38261053,13.39465392,100,0,8.183096812
Brule,46015,53,2023,-20.82132808,-18.23364191,-15.64595575,12.38487945,100,0,7.899264012
Gregory,46053,53,2023,-21.46088059,-18.33043125,-15.19998192,10.66138944,100,0,8.66724688
Charles Mix,46023,53,2023,-20.04931794,-16.80669068,-13.56406343,7.276442999,100,0,8.521745192
Douglas,46043,53,2023,-20.06320371,-16.72058268,-13.37796165,6.94985564,100,0,8.401209302
Bon Homme,46009,53,2023,-20.10632621,-15.85430308,-11.60227994,6.549700321,100,0,8.283536432
Hutchinson,46067,53,2023,-20.17614505,-16.03213862,-11.8881322,6.969880203,100,0,8.276427382
Miner,46097,53,2023,-19.71226125,-16.55117922,-13.39009719,7.580060914,100,0,8.049496666
Sanborn,46111,53,2023,-20.47676786,-16.95379992,-13.43083198,11.37314604,100,0,8.307378778
Jerauld,46073,53,2023,-20.55946951,-18.19585284,-15.83223617,10.13001272,100,0,8.728939484
Aurora,46003,53,2023,-20.89016243,-17.81332303,-14.73648362,10.51366188,100,0,7.904119023
Kingsbury,46077,53,2023,-19.3398469,-16.81828503,-14.29672316,7.994977343,100,0,8.960792466
Lake,46079,53,2023,-18.07724888,-15.39653783,-12.71582678,11.06307695,99.95352473,0,8.502802807
Moody,46101,53,2023,-16.65851776,-14.29773524,-11.93695271,12.24095978,99.48379051,0,9.303535421
Codington,46029,54,2023,-28.84083628,-23.47634149,-18.11184671,0.294452374,89.51226831,0,6.638208041
Brown,46013,54,2023,-30.34887161,-24.75885158,-19.16883155,0.666513286,93.32437078,0,5.424590954
Edmunds,46045,54,2023,-29.55678497,-24.47206527,-19.38734556,0.296159403,88.7657484,0.001577989,4.875274515
Sully,46119,54,2023,-28.1499276,-23.39411948,-18.63831135,0.278486783,85.14802463,0.01080474,4.251617168
Hughes,46065,54,2023,-27.88845615,-23.04619968,-18.20394321,0.251847184,85.71709985,0.009973025,4.091177492
Stanley,46117,54,2023,-27.14039169,-22.64493325,-18.14947482,0.020612204,84.93467416,0.011701816,3.830869002
Davison,46035,54,2023,-26.60200112,-21.67146538,-16.74092964,0,93.26852959,0,6.299199729
Hanson,46061,54,2023,-27.04493664,-21.7821742,-16.51941175,0,93.87424998,0,6.439998915
Beadle,46005,54,2023,-28.77697633,-23.21508385,-17.65319137,0.032363383,89.91846607,1.81E-04,5.511339599
Brookings,46011,54,2023,-27.89386185,-22.14381231,-16.39376277,0,89.09790942,0,6.744391796
McCook,46087,54,2023,-27.75849176,-21.58632056,-15.41414935,0,90.83824017,0,6.814008259
Minnehaha,46099,54,2023,-26.32877989,-20.48904893,-14.64931798,0,89.81286831,0,6.98315873
Lincoln,46083,54,2023,-24.92346444,-19.93306043,-14.94265642,0,96.45276242,0,6.884474242
Turner,46125,54,2023,-25.10854423,-20.24191888,-15.37529353,0,96.09751639,0,6.913973682
Yankton,46135,54,2023,-23.38241335,-19.92400522,-16.4655971,0,97.95301667,0,6.887680332
Custer,46033,54,2023,-27.17302252,-21.59132737,-16.00963223,0,63.47676711,0.054853141,2.809127298
Meade,46093,54,2023,-28.21529316,-22.99076107,-17.76622899,0,79.02024561,0.021344307,2.97030196
Pennington,46103,54,2023,-27.51689329,-22.0348653,-16.55283731,0.013610945,74.85754277,0.034537572,2.98763822
Lawrence,46081,54,2023,-28.21976805,-22.14925061,-16.07873318,0.034613594,71.87941541,0.046302374,2.763617328
Union,46127,54,2023,-22.64554937,-18.91557865,-15.18560792,0,96.90961002,0,7.308138015
Clay,46027,54,2023,-23.02210113,-19.79600416,-16.56990718,0,99.27438525,0,7.202912004
Grant,46051,54,2023,-27.52899691,-22.3502244,-17.17145188,0.237403029,90.41103695,0,7.152691902
Roberts,46109,54,2023,-27.83969842,-22.83604956,-17.8324007,0.907025211,90.55917624,5.11E-04,6.77487078
Marshall,46091,54,2023,-29.85023322,-24.8700441,-19.88985499,0.560287624,96.38972888,0,6.469393856
Day,46037,54,2023,-28.5543558,-23.76557114,-18.97678649,0.410096381,90.89095933,0,6.052281598
Deuel,46039,54,2023,-27.7854882,-22.46683314,-17.14817807,0,89.79209283,0,7.370597745
Hamlin,46057,54,2023,-28.92521356,-23.12399705,-17.32278054,0.029541253,88.00936644,0,7.03333763
Clark,46025,54,2023,-28.65724218,-23.52888428,-18.40052638,0.009476937,91.57581348,0,6.211965327
McPherson,46089,54,2023,-30.71335407,-25.48799657,-20.26263908,0.131494206,88.72890464,9.46E-04,4.888951446
Spink,46115,54,2023,-29.31934621,-23.87203044,-18.42471468,0.136774698,92.90953209,0,5.115927591
Faulk,46049,54,2023,-28.6340752,-23.46666761,-18.29926003,0.051727284,86.6779216,0.006248774,4.818784628
Hand,46059,54,2023,-28.48260014,-23.14517847,-17.80775679,0,86.2304268,0.007166561,5.334398528
Campbell,46021,54,2023,-30.04316643,-24.90637943,-19.76959244,0,85.72645602,0.009280499,4.472736069
Walworth,46129,54,2023,-29.06363798,-24.28642614,-19.5092143,0,86.34499468,0.009980862,4.689760987
Potter,46107,54,2023,-28.60780497,-23.9316979,-19.25559084,0,86.14780561,0.009927586,4.510869738
Hyde,46069,54,2023,-28.61876407,-23.32848772,-18.03821137,0,85.18180265,0.010091136,4.219039177
Dewey,46041,54,2023,-28.07432242,-23.4009662,-18.72760998,0,83.83408624,0.013955617,3.833484849
Corson,46031,54,2023,-29.66494742,-24.44371799,-19.22248857,0,83.06307611,0.01291705,3.724417742
Fall River,46047,54,2023,-28.16696233,-22.93472748,-17.70249263,0,72.35265985,0.035940672,2.924482886
Perkins,46105,54,2023,-30.42426941,-24.36555365,-18.3068379,0.008429852,78.2090313,0.019665097,2.803508623
Ziebach,46137,54,2023,-27.53893081,-23.1293024,-18.71967398,0,82.75854511,0.016901546,3.197330851
Haakon,46055,54,2023,-27.64539287,-22.87896238,-18.11253189,0,83.06311796,0.012932189,3.37016884
Harding,46063,54,2023,-30.25324883,-24.58953747,-18.92582612,0.256280458,77.97063774,0.019632663,2.606917986
Butte,46019,54,2023,-29.06987528,-23.72383846,-18.37780163,0,78.7509494,0.019617708,3.00475755
Todd,46121,54,2023,-25.67032274,-21.71481107,-17.7592994,0,84.39195377,0.01523882,4.496261649
Bennett,46007,54,2023,-26.87781548,-22.21474107,-17.55166666,0,82.72227609,0.012408306,3.507762794
Oglala Lakota,46102,54,2023,-27.22564864,-22.01524778,-16.80484692,0,76.31128634,0.031094746,3.082970604
Jackson,46071,54,2023,-26.98479044,-22.19741337,-17.4100363,0,79.71957633,0.023664925,3.562801856
Mellette,46095,54,2023,-25.86951865,-21.7459567,-17.62239476,0,81.91444107,0.02293198,4.82003164
Jones,46075,54,2023,-25.89508159,-21.94776559,-18.00044959,0,84.76749849,0.014750415,4.159652285
Lyman,46085,54,2023,-27.49477763,-22.71977864,-17.94477965,0,87.41407023,0.006236125,5.162145853
Buffalo,46017,54,2023,-29.34269641,-23.4330011,-17.52330579,0,85.64123034,0.003342753,5.52414985
Tripp,46123,54,2023,-26.05759268,-21.84603395,-17.63447522,0,85.45042156,0.01338783,5.707335769
Brule,46015,54,2023,-27.99902492,-22.70289934,-17.40677376,0,89.5379261,1.86E-04,6.096989237
Gregory,46053,54,2023,-25.63535499,-21.26267678,-16.88999856,0.029305512,87.4533421,0.007803499,6.731407934
Charles Mix,46023,54,2023,-24.70658248,-21.06087661,-17.41517074,1.407121016,92.77068349,8.26E-04,7.004274265
Douglas,46043,54,2023,-24.91321242,-21.12126957,-17.32932672,0.112997768,93.48234145,0,6.791420146
Bon Homme,46009,54,2023,-24.11509171,-20.7379907,-17.36088969,0.023113304,97.02097288,0,7.161226423
Hutchinson,46067,54,2023,-25.29744442,-20.79778995,-16.29813549,0.001564285,93.84520627,0,6.893221453
Miner,46097,54,2023,-28.34104697,-22.4582174,-16.57538784,0,91.30321954,0,6.439687411
Sanborn,46111,54,2023,-28.61869545,-22.96709989,-17.31550434,0,92.70197209,0,6.220231962
Jerauld,46073,54,2023,-28.26280331,-22.77736127,-17.29191923,0,89.01429163,0,5.897123647
Aurora,46003,54,2023,-27.4058989,-22.26556018,-17.12522146,0,91.39838789,0,6.22248793
Kingsbury,46077,54,2023,-28.71905469,-22.89790694,-17.07675918,0,89.7532047,0,7.002184914
Lake,46079,54,2023,-27.99323442,-21.9608678,-15.92850119,0,88.94855398,0,6.534830035
Moody,46101,54,2023,-27.66352326,-21.58089753,-15.49827179,0,90.80982625,0,6.571761417
Codington,46029,55,2023,-27.20765979,-21.89227794,-16.5768961,0.02344783,83.0911439,0.016218405,3.785032399
Brown,46013,55,2023,-28.19484158,-23.15596676,-18.11709194,0.302125393,90.24072842,0.002910805,2.94417562
Edmunds,46045,55,2023,-27.29515743,-22.24019657,-17.18523571,0.026680386,83.62355332,0.018084845,3.397089376
Sully,46119,55,2023,-25.33504088,-19.95849807,-14.58195525,0,76.64130454,0.043147728,4.019990153
Hughes,46065,55,2023,-24.8798108,-19.23599718,-13.59218357,0,75.11353853,0.051901132,3.507033953
Stanley,46117,55,2023,-23.98565347,-17.39910025,-10.81254703,0,69.00475326,0.082436184,4.480481546
Davison,46035,55,2023,-23.51228588,-18.82573428,-14.13918269,0,83.42829377,0.027597615,3.214603352
Hanson,46061,55,2023,-24.09045858,-19.31318955,-14.53592051,0,84.73650915,0.020442928,3.330853386
Beadle,46005,55,2023,-25.27192471,-20.36391252,-15.45590033,0,84.01619317,0.019859473,3.346261509
Brookings,46011,55,2023,-26.37039033,-21.00688697,-15.64338362,0,80.75146943,0.025895694,3.547775198
